id,x,y,class,file,thumbnail
10000,-0.18143864611696692,0.07637886064568468,Clase 13,img/10000.jpg,img/thumb/10000.jpg
10011,-0.7440732517867207,0.9935855022082376,Clase 25,img/10011.jpg,img/thumb/10011.jpg
10087,-0.038297557099412786,0.1705028967754211,Clase 19,img/10087.jpg,img/thumb/10087.jpg
10096,0.5670964790722797,-1.1718600556836327,Clase 11,img/10096.jpg,img/thumb/10096.jpg
10126,-0.4722407562089212,0.8584212397806872,Clase 8,img/10126.jpg,img/thumb/10126.jpg
10156,1.7871385762283076,-1.4102240607925736,Clase 23,img/10156.jpg,img/thumb/10156.jpg
10158,-0.2218744782359879,1.7482005044256002,Clase 19,img/10158.jpg,img/thumb/10158.jpg
10214,-0.37023170362014346,0.47895955964400144,Clase 13,img/10214.jpg,img/thumb/10214.jpg
10314,-0.3563203182346943,0.4266215552571023,Clase 13,img/10314.jpg,img/thumb/10314.jpg
10339,-0.345815767629614,0.0617924233756929,Clase 13,img/10339.jpg,img/thumb/10339.jpg
10357,0.7541719617393748,0.29569796615416977,Clase 2,img/10357.jpg,img/thumb/10357.jpg
10379,0.1964843962837858,0.5264776518316386,Clase 12,img/10379.jpg,img/thumb/10379.jpg
10408,0.8910249067357419,-0.0672488233928893,Clase 9,img/10408.jpg,img/thumb/10408.jpg
10450,1.9240884793628148,0.0038475078350173075,Clase 21,img/10450.jpg,img/thumb/10450.jpg
10456,0.179093887008928,0.9624114490548733,Clase 22,img/10456.jpg,img/thumb/10456.jpg
10457,0.21640608037043038,0.026528194728772637,Clase 16,img/10457.jpg,img/thumb/10457.jpg
10459,0.18898695342165428,-0.8484553332783333,Clase 10,img/10459.jpg,img/thumb/10459.jpg
10479,-1.128883842543196,-0.18106325533460232,Clase 5,img/10479.jpg,img/thumb/10479.jpg
10497,-1.0976167281429248,-0.11847005891821939,Clase 26,img/10497.jpg,img/thumb/10497.jpg
10498,-1.2403006233342613,0.12522608123491508,Clase 3,img/10498.jpg,img/thumb/10498.jpg
10517,0.03334761111754695,1.075103249695021,Clase 25,img/10517.jpg,img/thumb/10517.jpg
10518,0.869693994804442,-0.04898452761920254,Clase 15,img/10518.jpg,img/thumb/10518.jpg
10520,0.08076650526537507,0.11063407639269113,Clase 13,img/10520.jpg,img/thumb/10520.jpg
10521,1.3667407555687927,0.4221147327726393,Clase 22,img/10521.jpg,img/thumb/10521.jpg
10535,1.6540777861859146,-0.0525671516849717,Clase 4,img/10535.jpg,img/thumb/10535.jpg
10537,0.5252949277767086,1.0990878227042453,Clase 19,img/10537.jpg,img/thumb/10537.jpg
10584,-0.942580733066572,-0.22239876784214574,Clase 3,img/10584.jpg,img/thumb/10584.jpg
10624,-0.6207977366167442,0.5174421943736149,Clase 12,img/10624.jpg,img/thumb/10624.jpg
10625,-1.1447299082774094,0.0475489077715859,Clase 3,img/10625.jpg,img/thumb/10625.jpg
10626,0.40195509304263605,-0.5741226007282645,Clase 3,img/10626.jpg,img/thumb/10626.jpg
10627,0.339685421676296,-0.9790013485933057,Clase 11,img/10627.jpg,img/thumb/10627.jpg
10668,-0.4766934134910594,0.36074662748155706,Clase 20,img/10668.jpg,img/thumb/10668.jpg
10670,0.30968258926589615,1.2969974158818818,Clase 26,img/10670.jpg,img/thumb/10670.jpg
10687,1.2308120800621856,-0.47187527758341147,Clase 15,img/10687.jpg,img/thumb/10687.jpg
10709,1.3293914770435287,-0.20375495314580713,Clase 4,img/10709.jpg,img/thumb/10709.jpg
10816,-0.19152055816724958,0.21674837710262315,Clase 13,img/10816.jpg,img/thumb/10816.jpg
10845,0.6167543142515839,0.18666906915808373,Clase 9,img/10845.jpg,img/thumb/10845.jpg
10846,-0.554898597692643,0.11325592408245047,Clase 15,img/10846.jpg,img/thumb/10846.jpg
10885,0.8778766611225688,-0.9112040395023585,Clase 1,img/10885.jpg,img/thumb/10885.jpg
10886,1.0228108794472064,-1.1699824082998938,Clase 1,img/10886.jpg,img/thumb/10886.jpg
10913,1.3725032397595442,-0.4809067023253512,Clase 10,img/10913.jpg,img/thumb/10913.jpg
